frame,stem,n_removed,tex_gt,tex_null_med,tex_ratio,lam_all,lam_gt,n_plain,n_tex,lam_plain_med,lam_plain_q05,lam_tex_med,lam_tex_q05,loss_gt,loss_pred_at_tex_gt,loss_resid_sd
138,1548266074.38591,559,12.10245418548584,0.3929334878921509,30.800261516034542,916007.3487158292,913820.2920637506,32,13,915716.0401876994,912667.454575023,914346.8529773329,902514.9348868768,0.002387597277625275,0.0018336444067234303,0.0013186476557190837
147,1548266074.98655,804,19.08661651611328,2.858474016189575,6.6772048330725315,975531.9325349053,972272.2792355749,32,6,973840.2051002854,971068.630702442,972524.9146321758,nan,0.0033414111733485186,0.0055876455446432945,0.00120338797025489
148,1548266075.05329,3704,41.350799560546875,13.181289672851562,3.1370829855680795,895516.1801707199,886614.926437276,32,32,876482.5690116524,835991.0952571299,849481.6871850297,828615.6230162065,0.009939802239806506,0.05759751920151686,0.009454231696616827
149,1548266075.12003,1566,14.94587230682373,6.027217149734497,2.4797301865060737,975658.5178212835,968246.7260829284,32,32,972945.6442597464,964977.0304995112,968375.3769165282,961301.0873715106,0.007596706842580847,0.009368894686285894,0.002962904191248575
150,1548266075.18676,1239,18.87689208984375,5.598726272583008,3.371640471562968,930546.7256549775,924753.2039089613,32,32,927198.5023032352,923290.2956782292,923820.7372599738,918043.1020922215,0.0062259331920579974,0.006260096204224699,0.002437772518821113
151,1548266075.25350,629,8.402649879455566,0.5982314944267273,14.045816640776577,811848.993396332,810201.4412439012,32,10,811570.210854633,808586.1909613191,806128.4867932366,791379.2114582158,0.0020293825155074385,0.005424323177657854,0.0012215744847405112
152,1548266075.32024,131807,290.2726135253906,261.4779510498047,1.1101227172691945,621581.7717683832,56626.70598917885,32,32,232734.5474401717,166386.4223682998,232734.5474401717,166386.4223682998,0.9088990241330961,0.6304558733382973,0.0680716350526171
153,1548266075.35361,71636,246.5509490966797,204.86643981933594,1.2034716340758582,639349.6581610688,189959.64054070483,32,32,337269.1725934271,292296.6604386024,337269.1725934271,292296.6604386024,0.7028861467024528,0.5764455563404489,0.04659438925164876
154,1548266075.42035,2977,32.19389343261719,5.0772576332092285,6.340803590907814,828174.4477649115,819539.6321083666,32,32,822367.666553726,805896.023672206,808675.5240774995,781422.3471395869,0.01042632464675608,0.031240739004806888,0.005100582712899614
155,1548266075.48706,1675,24.32904052734375,6.251278877258301,3.8918501325946337,913829.623070256,906017.6520984303,32,23,906401.4697138198,886620.5906969666,883538.6589607954,864012.6282532996,0.008548607721403534,0.03158644261769397,0.007669948204737236
156,1548266075.55379,5083,23.06151008605957,14.00011682510376,1.6472369748163622,1133530.6671442313,1122302.6825043892,32,32,1108395.1093467474,1057168.0329090892,1105572.8444412006,1081211.5847448632,0.009905320575163024,0.03394904168676795,0.03555166851667591
157,1548266075.62052,9834,59.97014236450195,32.5903263092041,1.8401209547744017,950828.6036014645,936427.9167052209,32,32,932869.0863333856,924676.9552685727,933147.4064906985,926700.8300070186,0.015145407744043382,0.015834701114947412,0.005975571126282121
159,1548266075.75401,592,8.306267738342285,1.0107939839363098,8.217567447320366,918559.1725354631,917076.3988476893,32,30,918066.6605615806,913088.995718926,916373.5070522523,911321.563360546,0.0016142386164202938,0.0040604400580651,0.0017387765030290304
160,1548266075.82074,108796,465.9107971191406,496.20729064941406,0.9389438766797991,890473.4675033328,99628.37088093102,32,32,274003.03840212733,224601.10738521535,274003.03840212733,224601.10738521535,0.8881175301491415,0.6848888188656922,0.040227946334872686
161,1548266075.88748,502,6.9845757484436035,2.2607768177986145,3.089458319572072,952305.382067047,951417.1120787062,32,25,950886.0357370884,945962.3320400442,948457.3325469411,940099.3162150551,0.0009327575009738798,0.0051989539952806115,0.0015668811852007276
162,1548266075.95422,916,36.2703742980957,1.5645869374275208,23.182076643009122,965533.3918632906,914860.5572680711,32,1,964098.772207611,945846.2681944945,918971.651319045,nan,0.05248170081143522,0.0536372674605504,0.003047993644622001
163,1548266076.02096,2934,63.06247329711914,3.7038127183914185,17.026366636730877,894061.429811772,819260.5835227014,32,5,891640.9747391635,855982.1397003345,814557.4529056043,nan,0.08366410158731319,0.09520091947947373,0.008047725013552387
164,1548266076.08770,1977,14.860549926757812,2.4507731199264526,6.063617152453417,887219.8690154724,884456.5876880661,32,32,885185.3623887289,861976.9080485015,878872.0232874433,844645.1570833063,0.0031145395001946907,0.015235205968382723,0.01109108501624623
165,1548266076.15444,43046,197.8558349609375,192.66008758544922,1.026968467836826,961056.8636788409,326876.75237214717,32,32,598474.596643144,429935.24876340816,548800.2396997875,429935.24876340816,0.6598778233361845,0.41069817884397175,0.09455632090807112
166,1548266076.22118,43569,242.56594848632812,240.2390899658203,1.0096855949664099,1170237.9321006413,355563.4232039589,32,32,574540.892909433,448446.97913065564,574540.892909433,448446.97913065564,0.6961614271332813,0.46487236972956253,0.11281061859830421
170,1548266076.48812,7188,91.4573745727539,35.63119697570801,2.5667780578661463,1751427.4067188383,1607453.5230480828,32,32,1648040.4548309494,1516580.5446325282,1553822.3152445997,1506016.2081895468,0.08220374028546185,0.14013978189129495,0.019857007056847596
171,1548266076.55486,7174,103.22593688964844,24.715084075927734,4.1766370922520775,1865790.1105818348,1812403.8124986836,32,13,1805832.9439656658,1671011.7820782426,1690807.1525391252,1672363.1033756682,0.028613238852736256,0.1383582855908236,0.01861080390007315
172,1548266076.58823,5872,63.399810791015625,29.15618896484375,2.1744889521556643,1950279.8706389198,1916037.3138486925,32,28,1865389.2904130998,1822423.7312118388,1900384.8453946253,1809701.5067046406,0.017557765583156693,0.044751214141924,0.015540961413092247
173,1548266076.65497,58350,262.24932861328125,236.20570373535156,1.1102582387557811,1692310.175846971,245693.98309640068,32,32,603215.8372466642,420986.5259961776,603215.8372466642,420986.5259961776,0.8548174048688,0.6903705250952894,0.03873089455697143
174,1548266076.72170,23334,62.545997619628906,81.97637939453125,0.7629758484283758,2127044.8413937874,2073661.3380567934,32,32,1868421.775213726,1497030.897718885,2001894.410871916,1865716.4585365374,0.02509749785153259,0.07346887386678656,0.061958550900278644
178,1548266076.98867,5961,66.93388366699219,45.06760215759277,1.485188482691784,2695045.898703739,2317259.6358806165,32,32,2560165.0791112063,2352104.2935259272,2482876.1540496554,2336465.215307876,0.14017804409373136,0.09396836878901627,0.022501172251161883
179,1548266077.05539,989,8.524250030517578,5.13842248916626,1.6589235409291323,2838747.423118261,2833885.6489700237,32,32,2829096.780230863,2814116.9324338236,2828496.5737720886,2807297.086366289,0.0017126476658838596,0.004389095987142957,0.00214717154633984
180,1548266077.12212,9589,52.706607818603516,60.45931625366211,0.87176982944148,3023335.9133776957,2977197.052313791,32,32,2913470.475478809,2676284.2318498786,2894551.6100217067,2812801.614866232,0.015260911253608511,0.03756651218344878,0.02155154768662074
182,1548266077.25561,63171,489.44921875,456.8845520019531,1.071275482187692,3312802.912114425,335428.3721238526,32,32,1475468.692858681,846093.6821721755,1488880.291390893,716811.7717682746,0.8987478636603339,0.5082252237910261,0.20577770186792754
186,1548266077.52257,74544,137.06741333007812,177.81403350830078,0.770846994614064,2814125.001972562,2138477.5763462484,32,32,2337690.471507043,2173475.320181725,2314162.45498104,2211960.7006077566,0.24009147609033654,0.17284472197886702,0.03686432228788762
187,1548266077.58931,6328,43.80672073364258,29.7450008392334,1.4727422927439253,2718173.1956686387,2674583.0849075518,32,32,2678953.5018392084,2616785.7725930703,2672391.0064901696,2608863.24810117,0.01603654646824826,0.021331249102211774,0.00805927331413581
188,1548266077.65605,2426,16.214879989624023,5.531261682510376,2.9314975353443886,2406615.474094229,2350506.259449137,32,32,2391730.930895129,2367824.497941032,2384343.098715329,2366945.423748086,0.023314574035226632,0.014833109889919965,0.006264370794585528
189,1548266077.72276,2980,15.751269340515137,11.047285079956055,1.4258045507573518,2235326.8301701006,2217641.2927001407,32,32,2223950.470650638,2197214.6840265584,2220595.178092245,2195475.2382301996,0.007911835187257132,0.008284266682335206,0.005226614550772008
190,1548266077.78946,3873,30.938081741333008,13.423550605773926,2.3047614338359543,2137037.8749644207,2039090.6296856485,32,32,2072902.3881022679,2015461.1873429692,2048037.5776947988,1967811.1415884288,0.04583318172608564,0.04663333102516956,0.014270546424995601
191,1548266077.82283,2702,39.810768127441406,8.783151626586914,4.532629040233438,2001026.7395877712,1952009.0061647226,32,2,1986942.4842816466,1961953.8548557602,1975719.5483768987,nan,0.024496291055634112,0.01223703709902742,0.005880778108922536
194,1548266078.02303,1203,24.755184173583984,1.6973296403884888,14.584782816800372,1664080.5461625187,1656132.9050682045,32,14,1661400.6786186919,1651728.9946849018,1655973.7015403789,1650036.450232565,0.004775995436424041,0.005403549100971678,0.001831317761019168
196,1548266078.15655,1214,24.49427604675293,3.6962133646011353,6.62685663152894,1380838.5945109995,1374616.0210080363,32,21,1376392.6043415652,1367501.7332665243,1373907.756481196,1367893.0130082013,0.004506372814099047,0.007005139192627855,0.009806366082375548
197,1548266078.22330,2163,45.56214141845703,10.434421062469482,4.366523178016546,1322313.8139340912,1296184.2419174716,32,25,1311603.0010536562,1296681.7396141517,1307035.4208217019,1281982.1205829075,0.019760492359132242,0.006823773408475295,0.005339322017332949
198,1548266078.29005,2691,33.612762451171875,9.617362022399902,3.4950085452626225,1273370.284362079,1262512.9916575942,32,30,1261642.1904293792,1243473.015022671,1263214.257920845,1257352.2186744923,0.008526422233831266,0.010196590855724634,0.007820901247465963
202,1548266078.55702,1671,35.545127868652344,10.19349479675293,3.487040370097114,1460982.8858603851,1449377.53778369,32,18,1450899.27897975,1422035.584486384,1452592.8759116796,1447845.5656632972,0.007943520892005895,0.008691312755064616,0.009986637932050936
204,1548266078.69051,669,17.008228302001953,1.853379487991333,9.176873064692884,1199234.6751031221,1190696.4695561351,32,6,1197350.5485536642,1192792.7016703407,1194803.4101803736,nan,0.007119712033220482,0.007403888629079201,0.005560794804120474
215,1548266079.39122,764,8.893896102905273,2.05144202709198,4.335436237266139,1388470.5109692006,1380443.7053256894,32,32,1385295.4429344877,1371713.3789495626,1384387.1086620998,1364100.0967859477,0.005781041498611472,0.006493537088840344,0.003509051274744011
216,1548266079.45795,1582,10.454265594482422,6.299077987670898,1.6596501289465564,1595020.4199507735,1579684.2077823386,32,10,1580949.855265337,1541014.6467967003,1572113.2964287559,1519911.2298551132,0.009615056946360667,0.012566961856555774,0.010592872960276362
217,1548266079.52470,53606,112.54515075683594,254.45421600341797,0.44230020050178365,1586573.827658677,656620.951107965,32,28,1288470.2547042985,867010.0839568924,1005373.8485092157,785054.5850478173,0.5861390502848851,0.19310180433698992,0.14089509143445567
218,1548266079.59143,57242,140.45700073242188,365.67088317871094,0.3841076968214,1768627.4161463238,741661.660464845,32,29,1219714.8523093704,1004047.1637706897,1043028.274660027,875493.9127633173,0.5806569242939491,0.24666972355184533,0.13033780448370091
219,1548266079.65816,50043,126.7067642211914,225.74876403808594,0.5612733463285531,2036142.8627042463,780028.8803256664,32,32,1561399.1540975696,1028303.2335057033,1071163.304102762,945846.2138554137,0.6169085703103894,0.3532577980380296,0.1448362506787765
220,1548266079.72490,60132,203.49815368652344,400.0698699951172,0.5086565346423292,2213742.894882462,833491.2596952325,32,32,1604015.9672871158,1198947.1189623554,2032775.1835138232,1146477.4908531767,0.6234922936976895,0.19674417102825342,0.13460155094077633
223,1548266079.92513,1851,6.681569576263428,7.478693723678589,0.8934139868716171,2297487.180164718,2294269.3731122604,32,32,2288213.422994169,2243008.90836393,2289919.1255222894,2219853.9530915073,0.001400576717136226,0.006897662505913036,0.009272247274318867
228,1548266080.25880,649,4.7896199226379395,2.370830535888672,2.020228713159635,1966903.7283752733,1952086.1630623066,32,12,1961097.2806736354,1935125.7835837614,1959736.3969617411,1951002.6187890992,0.00753344716327653,0.006052176264022347,0.00412084580951308
229,1548266080.29217,3896,27.03518295288086,9.790707111358643,2.7613105616770133,1877260.1414150372,1649749.367266876,32,32,1832099.8629322662,1760832.586892435,1820128.4157596827,1737389.5997162862,0.12119299245157822,0.03132140816883691,0.018556366752544674
230,1548266080.35891,3593,9.554058074951172,8.653305053710938,1.1040935244567565,1769790.2445973922,1615350.9539437625,32,32,1760323.7944257604,1726790.1056234709,1758323.2242798086,1724213.3450863971,0.08726417784541629,0.008299213524090097,0.008584580333581587
231,1548266080.42565,65945,182.90708923339844,402.8829650878906,0.45399558949705526,1602374.3128500977,550267.0032405974,32,32,1090492.6303396295,840237.127393474,844388.5446807191,653708.132043812,0.6565927206722048,0.3362113699769921,0.14362693009145105
233,1548266080.55911,53428,190.79769897460938,278.9223327636719,0.6840531451322343,1806807.8817076152,662758.7231692629,32,32,1558079.2900280291,966716.6399362212,1662328.867281165,914905.928306891,0.633188049554616,0.14175780511786878,0.13947449292269998
234,1548266080.62583,48421,138.39822387695312,390.12135314941406,0.35475685388578937,1588556.3700007522,646439.3427070687,32,32,1169102.4224188454,879440.8600503316,749571.3813038798,677037.428298962,0.593064901620858,0.41855951410064274,0.09513380093371396
235,1548266080.69257,41230,82.24803924560547,143.77671813964844,0.5720539480232052,1474637.130536484,651161.2998517725,32,32,1338363.1032558691,980678.6327670381,1414137.0166264393,719455.7399938265,0.558426078953488,0.10373277293645679,0.11695926696062459
236,1548266080.75930,34860,83.80034637451172,304.0240173339844,0.2756372575738093,1421908.4738170116,726063.9826114441,32,32,1275881.2547273648,893122.2197592212,788323.1635622268,716713.5701694369,0.4893736158260754,0.32245065379523175,0.055790177413422806
237,1548266080.82604,5672,30.431522369384766,30.26347255706787,1.0055528925836255,1093130.5948432498,779486.2256534973,32,32,965579.0093833201,842476.2034007964,969488.3473528714,837647.9611012092,0.28692305445419153,0.11040266284211164,0.07716768843354943
238,1548266080.89278,1285,18.710548400878906,4.308858871459961,4.342344216657821,742991.8480023299,738140.8640519165,32,17,741042.2075144788,730298.0261234101,736719.2803606194,731633.2659189705,0.006528986776175527,0.008670923946772957,0.006158452102397795
241,1548266081.09300,771,11.61081314086914,2.622906804084778,4.426696794101517,770293.8918808093,766542.4560594786,32,31,769103.1675422579,766284.4941850486,767247.335332354,763726.1353890328,0.004870135750617122,0.0053290622979432585,0.0010363323614506414
245,1548266081.35992,2643,6.813111305236816,5.971696376800537,1.1409004871220672,856118.7974724637,850566.4427277568,32,32,852631.1205838684,835496.902797451,850613.6958320986,843988.1981806352,0.006485495659129592,0.0059308389258203005,0.0054579277372352655
246,1548266081.46003,1451,12.545294761657715,0.6197405755519867,20.242816521225755,737784.4094838791,732073.4016797027,32,32,737224.0448471194,732165.0197758973,732482.4453022366,720593.7978826646,0.007740754251193249,0.009404944072133796,0.0017203949473822706
247,1548266081.52679,5843,48.42770767211914,27.75083637237549,1.7450900225957298,1073226.8420580053,1049087.2001689987,32,32,1051107.641616311,1022357.9501265386,1041426.2919785457,1019510.2220665097,0.02249258119813402,0.0330534769217774,0.01160617695144399
248,1548266081.56017,26051,168.21807861328125,116.50838470458984,1.443828090482953,763781.4844264672,663029.1858033155,32,32,688219.6655005016,664490.9899983235,685116.4618838655,658994.7016678987,0.13191246538112644,0.11120394143836917,0.025594730479262525
249,1548266081.62690,28239,152.7420654296875,158.82193756103516,0.9617189399354156,1017937.4731111029,908615.3359224361,32,32,881331.8039576402,777090.9082880147,900856.4131154327,852628.7700898771,0.10739572918417839,0.12990936473762882,0.03583931441266298
250,1548266081.69364,24313,100.7162094116211,129.58180236816406,0.7772403807555409,922163.5889476114,814956.6929313577,32,32,822504.6042529051,741822.6799573747,823346.7679933144,773190.1628653968,0.11625583280576068,0.09067687353096293,0.042287894617249924
251,1548266081.76038,2074,12.586145401000977,3.207293748855591,3.924225963241408,769149.4343345484,756913.713210365,32,32,765624.4642116594,748065.8379979596,762619.7916418783,751341.8826798802,0.015908119512262897,0.014692322817919146,0.009117031289092581
255,1548266082.02731,595,13.017560958862305,0.8137545585632324,15.99691310097992,1281685.334942966,1275498.7261106994,32,4,1280254.7431978409,1268977.3830464394,1265562.2200503899,nan,0.004826932682772678,0.01128547727625159,0.0019909080656505505
257,1548266082.16079,697,20.97616958618164,2.688066601753235,7.803441169389321,1174339.6492463348,1166512.7551864323,32,11,1172040.225458245,1161838.1532128388,1162646.1638803892,1153362.9446940995,0.006664932130091672,0.01572301329811583,0.002864007125754021
258,1548266082.22753,671,30.528488159179688,0.9134486615657806,33.42113185304747,1182613.9186542593,1169312.118586147,32,3,1181040.3808536613,1167269.2476555114,1165890.8415103166,nan,0.011247795969836827,0.025383965735948515,0.003865914490733893
260,1548266082.36099,1298,7.608740329742432,5.209439039230347,1.460568071234511,883830.5520461153,880491.666820944,32,32,878721.013487383,869296.7536920141,877631.3917856712,868398.936222274,0.0037777436154945443,0.00755591732829062,0.005035942602943121
261,1548266082.42771,659,5.346113204956055,1.807899296283722,2.9570857270343582,1233679.937069666,1222272.030333828,32,32,1232875.0557798855,1221544.799742712,1230031.1531821522,1221109.7887325888,0.009247055409634997,0.0033522898265166095,0.002676680613706811
262,1548266082.49444,24937,108.71839141845703,94.20021057128906,1.1541204712719921,819007.2651313152,716590.0961106586,32,32,742435.559711293,654574.0866805594,731599.9052177125,634811.2672205879,0.12505037913703443,0.10151962572379788,0.044972806160156344
263,1548266082.56117,593,3.0039987564086914,0.3888467848300934,7.725404641628422,815600.0806801437,811361.8001598541,32,32,814869.2189196411,812896.5742258749,814255.1603413458,810224.0541969992,0.005196518024808361,0.0014564841973293086,0.0009427345402483214
264,1548266082.62792,833,41.67421340942383,3.6263288259506226,11.492122035706224,1121270.5456478568,1101300.0395789056,32,1,1119625.8941216338,1114815.8479991911,1102870.6521733713,nan,0.017810604359907223,0.013582504357828812,0.0017875733667197513
265,1548266082.69466,1039,34.173301696777344,3.190185070037842,10.71201229600513,1089068.6468096452,1074700.1501794476,32,4,1085689.0956120088,1075310.3609904922,1076294.783177292,nan,0.013193380116385822,0.021893102319934493,0.004541617853502134
266,1548266082.76142,1521,20.5712833404541,4.590319871902466,4.481448769261541,1180562.1301349495,1171654.507015198,32,32,1177377.2690596473,1160091.0736424502,1170362.0354967494,1152632.977638747,0.007545238740406801,0.015396331206026372,0.004662528012889598
268,1548266082.86153,1592,21.58441162109375,6.249545097351074,3.4537572391056903,1171618.9616850838,1161137.2467079875,32,32,1166718.6980590788,1153520.3958178558,1161165.4669863707,1153513.5194277985,0.008946351433251731,0.010995204970015578,0.003635267256265502
273,1548266083.19519,2565,34.71794128417969,3.6143423318862915,9.6056040342091,1117854.2584441963,1103967.2960023002,32,25,1111890.6795072122,1096391.6906804182,1102937.5263036224,1089441.7684479738,0.012422873855867045,0.02426507946954339,0.004589756538051997
275,1548266083.32867,24348,147.995361328125,128.06643295288086,1.155613988113314,1008189.4440148757,874296.7458491604,32,32,903285.640905282,868196.1634111443,898263.4975259327,882545.5396927515,0.13280509824871733,0.10713693037696465,0.023698528528725248
277,1548266083.46213,13047,120.11107635498047,67.73919677734375,1.7731399554349776,1209824.1601854616,1161508.5675045007,32,32,1166124.5924314985,1117435.0788150157,1142417.4799524448,1090270.5123713033,0.03993604547751328,0.059284204114379443,0.018441222511036137
278,1548266083.52887,19658,344.4601745605469,82.78692245483398,4.160804198857299,1188591.8342111106,677400.161164947,32,32,1146359.2720896788,731454.7533447872,790729.8696468496,718359.194431357,0.43008176426304545,0.34374734519918215,0.05041723823665985
279,1548266083.59561,1147,42.59596252441406,3.9671764373779297,10.737098083937877,1158195.265381803,1143345.8662822607,32,7,1154113.3605163526,1144197.8798015795,1145234.737061755,nan,0.012821153343816505,0.013303986208414454,0.003126201289645114
280,1548266083.66235,522,3.419569969177246,1.4366418719291687,2.3802521950619036,1106093.2297940408,1104525.5939394543,32,32,1105318.0355975358,1101609.4272985298,1104313.2569909315,1102009.8734830092,0.0014172728051851102,0.0017682135779173878,0.0017703181960539943
283,1548266083.86257,1327,9.734638214111328,3.7283703088760376,2.610963345281535,1006583.6861085478,992951.0582190703,32,32,1002405.2481186404,990985.4250446556,999993.4380172256,988285.4419049969,0.01354346198693257,0.006709810296588526,0.0035170692499655386
284,1548266083.92931,645,3.5988550186157227,1.068835198879242,3.367081307192546,1038120.0155420237,1034374.3587107711,32,32,1037245.6469439934,1026742.5483085712,1034160.5519692028,1029491.6850706656,0.0036081154155349626,0.004306466749004349,0.002524229025095004
285,1548266083.99605,918,4.380977153778076,1.7434568405151367,2.5128107860035325,1176307.7605672781,1165990.7265857542,32,31,1174910.3589887135,1161605.3491724364,1173057.1290728943,1167319.1640389925,0.008770692779029643,0.0023401991921903754,0.0019946348501512835
286,1548266084.02942,3038,38.120792388916016,13.17901611328125,2.8925370499015863,1079642.1020766534,1042146.6671466315,32,32,1069383.4097868842,1056036.8029530775,1058538.6102419412,1041130.5734026459,0.03472950421060894,0.0213459617558798,0.004328686948795986
290,1548266084.29635,1113,6.183964729309082,2.561336874961853,2.4143504080856926,1237876.1094877569,1231456.5434627712,32,32,1235250.3724311162,1225045.9432397191,1231762.2282142532,1226142.3965222836,0.005185951950912204,0.0035193828969976183,0.0027472367526556623
293,1548266084.49657,779,2.497401237487793,3.0472129583358765,0.8195689870167975,1128102.7153674234,1122524.45386328,32,5,1124220.504453444,1113608.7787217018,1121103.1218934676,nan,0.004944817017240033,0.0031463835913682096,0.002738920480110531
294,1548266084.56331,1074,13.219459533691406,1.0677535235881805,12.380628339457477,984237.2550889611,974767.9635620007,32,32,983443.6677300892,970054.1858073064,973816.5404165129,960135.1655429909,0.009620944013244648,0.013152105558876396,0.0027056555237290228
295,1548266084.63006,565,8.524356842041016,1.8611692190170288,4.580108436643461,1132855.6788735513,1126030.3456716046,32,24,1131595.8147296617,1124753.8134575204,1127566.111317846,1120098.909467505,0.0060248920751612145,0.006030382951222152,0.0018143798015130001
296,1548266084.69679,2961,31.491437911987305,15.102989196777344,2.085112920474505,1118867.0504886028,1112409.0123077047,32,32,1108620.998296544,1084104.0556486533,1093922.327127886,1063482.701338907,0.00577194419844429,0.02326763121937165,0.008382673468576922
297,1548266084.76351,2014,12.603631973266602,6.078920364379883,2.0733339504032657,711085.8597621265,700772.7322018448,32,32,705942.8985801325,690213.0468221616,701761.9804352596,695316.2783026159,0.014503350641414281,0.016401763513751944,0.008132499911656996
298,1548266084.83026,2127,11.484169006347656,5.067632675170898,2.266180234928012,709128.7945168075,701673.0936424263,32,32,704873.9736702961,696993.4740252543,700530.4343244161,688051.276555459,0.010513888213299016,0.010900842883733067,0.0038013176463802026
300,1548266084.96375,2094,20.93276596069336,10.166013717651367,2.0590928304914202,885286.0809566455,869288.7200426221,32,32,879259.8498609159,866553.0362953271,871149.3317349795,857668.9925805868,0.01807027271538786,0.012000448391214004,0.006340901212090479
301,1548266085.03049,6216,48.61553192138672,19.956815719604492,2.436036520276602,667710.9552624782,650284.4359768096,32,32,651969.1149236639,642730.8140455678,644762.0728644861,626759.9233875335,0.026098896758131263,0.039189726498777014,0.008400411111896955
302,1548266085.09720,32466,143.45518493652344,147.3718719482422,0.9734231033375601,677696.0219235974,515269.43465823046,32,32,576170.6392847743,483131.5389730941,571839.5821328103,533386.1748080374,0.23967469486441628,0.15209671759887364,0.03628294565096536
303,1548266085.16392,3216,37.981658935546875,19.42204761505127,1.9555949860874962,832361.4224093934,807221.8987955046,32,32,822339.6997340379,806293.9679749835,816325.2037188484,802003.845839327,0.030202653483289432,0.02922920034660869,0.005872475112291738
304,1548266085.23066,6098,54.72048568725586,26.965261459350586,2.0292955723698634,889507.7973635865,859956.6836744448,32,32,872102.9687938055,854630.6302728294,860688.4335045638,844418.9282981001,0.033221871440282214,0.03533304620490647,0.005073096841824831
305,1548266085.26403,7924,67.54231262207031,41.51170349121094,1.627066753268044,914257.6894536123,871958.3471595912,32,32,887245.7502313489,857412.1361115662,878521.2178000251,846626.8668218541,0.04626632379685047,0.03640613849070068,0.009337210419826585
306,1548266085.33076,891,9.42967414855957,1.860017716884613,5.069668994526327,888886.314631219,885622.9303428658,32,30,887543.4007636255,878816.8387698937,883577.8399496801,878754.7431509997,0.003671317956680631,0.005624225207265398,0.004321721925820232
307,1548266085.39748,1835,16.669315338134766,9.61222505569458,1.7341786362211054,906489.1792984837,898868.9704407745,32,32,901746.5565543827,891073.9295524707,898313.8421137125,891817.8284177117,0.008406287721610006,0.009467461294770217,0.0031697217760353435
308,1548266085.46422,3286,58.79267501831055,15.158830642700195,3.8784439515209197,2412681.624468356,2368172.7680085287,32,32,2404434.6411782037,2342875.730101992,2377560.73580526,2334012.711043532,0.01844787808239512,0.02319552060362749,0.09841845992985629
309,1548266085.53098,885,32.57985305786133,2.1062076091766357,15.468490815393801,958302.9925158668,950328.6416813206,32,15,955718.4852485412,951170.2481347221,949560.2496196838,944875.9387995034,0.008321325193413776,0.01051676952774241,0.0020162463223661682
310,1548266085.59774,558,10.99665355682373,1.661076843738556,6.620195566674543,1034271.0092065786,1030377.5319184149,32,16,1033125.5176921419,1026193.6080564394,1029852.9040729133,1027876.3323938046,0.0037644652644286403,0.0029799227303551473,0.0018664139203935673
312,1548266085.73121,939,21.403568267822266,3.1604580879211426,6.7722993542056145,1005600.3276664743,1001198.1714579342,32,8,1003058.2799636112,995340.716369465,998270.2244819526,991441.7524275841,0.004377639990189142,0.007320577790748692,0.0021857599543396895
313,1548266085.79794,1250,7.4795050621032715,4.131331205368042,1.8104346251360293,974159.8668772845,969081.6800050864,32,32,971582.231409004,957450.1511986351,971730.8632894079,967189.0151450724,0.005212888607777022,0.004186057465883317,0.0034694192924297576
314,1548266085.86468,709,1.9839141368865967,1.9601558446884155,1.0121206139106544,1062681.5737281344,1061160.0045410548,32,3,1059146.0458971967,1053565.8570406644,1059358.296323993,nan,0.0014318204292763648,0.0030542082283629276,0.0027802935166051745
316,1548266085.99814,845,1.4974472522735596,1.385017991065979,1.0811753074204107,891980.4940454426,891191.3531343164,32,32,891121.2653555224,884739.0376753418,891051.0471589596,889597.2864652078,0.0008847064665585824,0.0013523470938806184,0.0016569036075757535
317,1548266086.06488,672,3.0563323497772217,1.3417266607284546,2.2779098300974865,851351.4121349165,845093.166608368,32,32,850473.8863936157,848452.5342433265,849150.3009993518,846153.3783392035,0.0073509545380969765,0.0016453672531050881,0.0009067218764226378
318,1548266086.13162,1940,32.274452209472656,5.039716005325317,6.404022007464152,810056.5551675769,799187.9265201158,32,4,807372.5269594052,797862.7875062992,801066.8366859043,nan,0.013417123259020669,0.01720925588888496,0.0036198469242384353
319,1548266086.19836,748,6.850620269775391,0.9257959425449371,7.399708677641854,1002317.057325707,999092.9359935387,32,32,1001088.7940868819,996052.212705089,998477.2107846597,995682.8285942092,0.0032166681277187026,0.003008973471807848,0.001587399854080944
320,1548266086.26509,1329,5.458555221557617,3.2677303552627563,1.6704423646114148,912781.854615659,909100.5757000302,32,32,911410.1943755215,902149.9863923448,910440.6829528846,905097.3383476092,0.00403303253347298,0.003177118239467782,0.0028142846536513837
321,1548266086.33183,744,10.027952194213867,0.3895120322704315,25.744909947355957,783767.9005763396,781091.0364661355,32,21,783301.3491985931,777138.4829264476,777977.3033697485,766719.006176641,0.003415378593886853,0.005288026315168402,0.0014344300887374573
322,1548266086.39858,961,8.590439796447754,2.9701732397079468,2.892235268166526,1117958.7791698775,1113824.0314997109,32,32,1115579.2549025717,1106506.519899894,1113126.706984552,1105736.1159694893,0.0036984795389655156,0.005543239951062902,0.0021112269142970624
325,1548266086.56541,865,18.33106803894043,2.519877552986145,7.274586821576889,1025495.1960874129,1016226.1754167537,32,28,1023470.1476060897,1017101.3564901275,1016244.1858327411,1009963.2539879817,0.009038580293718956,0.00801996785894231,0.0022359018355279934
326,1548266086.63217,1185,9.245868682861328,4.557387828826904,2.0287649482842594,732669.3363186485,726904.8069144299,32,32,729296.0838624474,718172.7677118722,728099.3160921051,722648.818573424,0.007867845859611089,0.010807590875217358,0.0030901527225308317
