c_rgb@0.0,c_depth@0.0,ess_frac@0.0,c_rgb@0.05,c_depth@0.05,ess_frac@0.05,c_rgb@0.1,c_depth@0.1,ess_frac@0.1,c_rgb@0.25,c_depth@0.25,ess_frac@0.25,c_rgb@0.5,c_depth@0.5,ess_frac@0.5,c_rgb@0.75,c_depth@0.75,ess_frac@0.75,c_rgb@1.0,c_depth@1.0,ess_frac@1.0,sem_area_frac,depth_valid_frac,gtmc_area_frac,gtmc_recall,gtmc_missed_frac,_inter_px,_gtmc_px,_mask_px,_total_px,seq,frame,stem
1.0,1.0,0.8640145093246067,1.0078694223251499,1.0086167680274183,0.8773213063488766,1.0157388446502997,1.0172335360548364,0.8900249404241133,1.0393469927899972,1.043083840137091,0.9242532630730241,1.0786939855799946,1.086167680274182,0.9672906421967996,1.1180409783699918,1.129251520411273,0.9921921422119907,1.157387971159989,1.172335360548364,1.0,0.13598549067539328,0.8640592694282532,0.1936328113079071,0.5868636944388407,0.0799967497587204,34909.0,59484.0,41534.0,307200.0,balloon,92,1548266472.98544
1.0,1.0,0.8662854586011989,1.0077176713988394,1.008200290035493,0.8793691721143118,1.0154353427976788,1.0164004421165087,0.8918580000676577,1.0385884756783035,1.0410011742685101,0.9255042399196736,1.0771769513566067,1.0820023485370203,0.9678133966122934,1.1157654270349102,1.1230035228055306,0.9923104768600669,1.1543539027132137,1.1640046970740408,1.0,0.1337145413988011,0.8583170771598816,0.03326172009110451,0.0,0.03326172009110451,0.0,10218.0,40771.0,307200.0,balloon,93,1548266473.01881
1.0,1.0,0.8664184108119478,1.0077088620439811,1.00820940412717,0.8794891529641605,1.015417605542974,1.016418877047845,0.8919653265952039,1.0385441916749174,1.0410471582228602,0.9255774949070283,1.0770883833498348,1.0820943164457202,0.9678440286270781,1.1156325750247522,1.1231414746685804,0.9923174182119865,1.1541767666996696,1.1641886328914406,1.0,0.13358158918805216,0.8607454895973206,0.14126302301883698,0.7664300857221864,0.032994791865348816,33260.0,43396.0,40756.0,307200.0,balloon,94,1548266473.05218
1.0,1.0,0.8712741931248195,1.0073871685416964,1.0079702454335164,0.8838676797696126,1.014774337083393,1.0159405589341024,0.8958858033087116,1.0369360781861063,1.0398513633017212,0.9282542354251753,1.073872156372213,1.0797027266034422,0.968964864473527,1.1108082345583192,1.1195540899051635,0.9925719536010638,1.1477443127444258,1.1594054532068847,1.0,0.12872580687518054,0.8663574457168579,0.14631184935569763,0.7283022226177498,0.03975260630249977,32735.0,44947.0,39333.0,307200.0,balloon,95,1548266473.08555
1.0,1.0,0.8684607224610574,1.0075731039764024,1.0081103986725566,0.8813306080918301,1.0151463261292946,1.016220728665304,0.8936144065343657,1.037865638058502,1.0405518560031648,0.9267030156543478,1.0757312761170041,1.0811037120063296,0.9683149550588724,1.1135969141755062,1.1216555680094944,0.9924242329715265,1.1514625522340083,1.162207424012659,1.0,0.13153927753894254,0.86070317029953,0.14522135257720947,0.7334573657311934,0.038707684725522995,32721.0,44612.0,40143.0,307200.0,balloon,96,1548266473.11892
1.0,1.0,0.8717902350813743,1.0073532462144783,1.0078412199064732,0.8843331718048243,1.0147064924289566,1.0156824398129463,0.8963025296416257,1.0367662310723915,1.0392060309884363,0.9285388465533528,1.0735324621447833,1.0784120619768727,0.9690842156418399,1.1102986932171748,1.117618092965309,0.992599120218965,1.1470649242895665,1.1568241239537456,1.0,0.12820976491862568,0.8584147095680237,0.12821941077709198,0.7942065043540074,0.026386719197034836,31283.0,39389.0,39106.0,307200.0,balloon,97,1548266473.15232
1.0,1.0,0.8735238595512074,1.0072393740768442,1.0077991769046044,0.8858964944167583,1.0144787481536883,1.0155983538092088,0.897702241277862,1.036197105283928,1.0389958845230223,0.9294951885186079,1.0723942105678559,1.0779917690460445,0.9694855014060918,1.108591315851784,1.1169876535690668,0.9926905484439226,1.144788421135712,1.1559835380920893,1.0,0.12647614044879266,0.8649707436561584,0.144182950258255,0.7154629399679407,0.04102539271116257,31690.0,44293.0,38638.0,307200.0,balloon,98,1548266473.18569
1.0,1.0,0.8734287422710219,1.0072456544880741,1.0076913794238322,0.8858108086709294,1.014491308976148,1.0153827588476645,0.8976256350948355,1.0362282724403702,1.038456897119161,0.9294427097112584,1.0724565448807406,1.076913794238322,0.9694634712506693,1.1086848173211108,1.115370691357483,0.9926855256253457,1.1449130897614812,1.153827588476644,1.0,0.12657125772897818,0.8559244871139526,0.12101563066244125,0.8309124166128685,0.020462239161133766,30890.0,37176.0,38631.0,307200.0,balloon,99,1548266473.21906
1.0,1.0,0.8700516888417165,1.00746777924653,1.008007396968833,0.8827652662647509,1.0149356765177981,1.0160147253964424,0.8948987727408906,1.0373392503068644,1.040036847761718,0.927580101155999,1.0746785006137287,1.0800736955234356,0.9686823015903808,1.1120177509205929,1.1201105432851535,0.9925076847778844,1.1493570012274572,1.1601473910468711,1.0,0.12994831115828354,0.8609147071838379,0.020332030951976776,0.01761127121357669,0.019973957911133766,110.0,6246.0,39657.0,307200.0,balloon,100,1548266473.25243
1.0,1.0,0.8676802911460592,1.0076249115143072,1.0081417354203472,0.8806270565058805,1.0152498230286144,1.0162834708406945,0.8929842540743331,1.038124557571536,1.0407086086037816,0.9262728673480021,1.0762491151430724,1.0814172172075631,0.9681349150521317,1.1143736727146085,1.1221258258113447,0.9923833742888374,1.1524982302861448,1.162834434415126,1.0,0.13231970885394084,0.8634538054466248,0.020123697817325592,0.03849886768036234,0.019348958507180214,238.0,6182.0,40404.0,307200.0,balloon,101,1548266473.28580
1.0,1.0,0.869837662444292,1.0074820138112786,1.008018061338568,0.8825725279208207,1.014964027622557,1.0160361914497487,0.8947261805684263,1.03740995106775,1.0400905817832904,0.927462094994121,1.0748199021355,1.0801811635665808,0.9686328588274725,1.11222985320325,1.120271745349871,0.9924964459775961,1.149639804271,1.1603623271331613,1.0,0.13016233755570808,0.858177125453949,0.019296875223517418,0.08552631578947369,0.017646484076976776,507.0,5928.0,39735.0,307200.0,balloon,102,1548266473.31917
1.0,1.0,0.8701299555199042,1.0074626337006993,1.007904126958203,0.8828359533055217,1.0149253854698368,1.0158081849461702,0.8949620026103162,1.037313404640373,1.0395204968505432,0.9276232556669096,1.074626809280746,1.0790409937010863,0.9687003841126683,1.111940213921119,1.1185614905516295,0.9925117956201206,1.1492536185614919,1.1580819874021726,1.0,0.12987004448009573,0.8540364503860474,0.016578776761889458,0.0,0.016578776761889458,0.0,5093.0,39659.0,307200.0,balloon,103,1548266473.35253
1.0,1.0,0.870195388887976,1.0074583600861124,1.0079045031431602,0.882894967364297,1.014916720172225,1.0158091437583308,0.8950149105737413,1.0372918004305625,1.039522653187811,0.9276593346631752,1.0745836008611247,1.079045306375622,0.9687155024607964,1.1118754012916872,1.1185679595634328,0.9925152328055858,1.1491672017222494,1.1580906127512438,1.0,0.12980461111202407,0.8569531440734863,0.027679037302732468,0.0,0.027679037302732468,0.0,8503.0,39617.0,307200.0,balloon,104,1548266473.38590
1.0,1.0,0.8699870102109607,1.0074721224721224,1.0078397879181624,0.8827070772156244,1.014944244944245,1.015679507014337,0.8948465376176536,1.0373606123606123,1.0391988019468363,0.9275444392730877,1.0747212247212248,1.0783976038936727,0.9686673591999068,1.112081837081837,1.1175964058405092,0.9925042880152964,1.1494424494424493,1.1567952077873456,1.0,0.13001298978903925,0.8549251556396484,0.029778646305203438,0.05684302579798863,0.028085937723517418,520.0,9148.0,39673.0,307200.0,balloon,105,1548266473.41924
1.0,1.0,0.8695655033177475,1.00750000472672,1.0078868174694549,0.8823269770396506,1.014999891285441,1.0157735665381096,0.894506147543312,1.037499905465601,1.039433882144874,0.9273120434906303,1.0749998109312016,1.078867764289748,0.9685699979356343,1.1124997163968025,1.118301646434622,0.9924821600998701,1.1499996218624033,1.157735528579496,1.0,0.13043449668225252,0.8608887195587158,0.0426432304084301,0.06580152671755725,0.03983724117279053,862.0,13100.0,39763.0,307200.0,balloon,106,1548266473.45259
1.0,1.0,0.8700331180116077,1.007469123821297,1.0080051623705046,0.8827487470471682,1.0149381298665079,1.0160103247410095,0.8948837576549763,1.0373453835543127,1.0400258118525236,0.9275698617054051,1.0746907671086254,1.0800516237050473,0.9686780111887422,1.112036150662938,1.1200774355575709,0.9925067094476856,1.1493815342172506,1.1601032474100945,1.0,0.1299668819883923,0.8661198019981384,0.031881511211395264,0.11731672452521952,0.02814127691090107,1149.0,9794.0,39651.0,307200.0,balloon,107,1548266473.48601
1.0,1.0,0.869088614915486,1.0075315326215177,1.0079378400816634,0.8818969706418622,1.0150630652430357,1.0158757486177679,0.8941212428156883,1.0376576631075891,1.0396893373171994,0.9270491356581589,1.075315326215178,1.0793786746343985,0.9684598809080108,1.1129729893227671,1.1190680119515979,0.9924571427784803,1.150630652430356,1.158757349268797,1.0,0.13091138508451408,0.8609732985496521,0.035413410514593124,0.19128596378343599,0.028639324009418488,2081.0,10879.0,39860.0,307200.0,balloon,108,1548266473.51934
1.0,1.0,0.8694072588717539,1.0075104233119803,1.0079350977939505,0.8821841856686963,1.0150208466239605,1.0158700589125453,0.8943783904221736,1.0375522345240478,1.039675215619041,0.927224800950918,1.0751044690480953,1.079350431238082,0.9685334538390368,1.112656703572143,1.119025646857123,0.9924738565622183,1.1502089380961908,1.1587008624761639,1.0,0.1305927411282462,0.8624023795127869,0.039326172322034836,0.1930303782799437,0.031735025346279144,2332.0,12081.0,39812.0,307200.0,balloon,109,1548266473.55271
1.0,1.0,0.8671018242471205,1.0076634019720698,1.0081921783449275,0.88010542715973,1.0153266856123717,1.016384356689855,0.8925171000678915,1.0383167731968133,1.0409609603019596,0.9259540763546223,1.0766335463936263,1.0819219206039192,0.9680015340251832,1.1149503195904396,1.122882880905879,0.9923531222926883,1.1532670927872528,1.1638438412078387,1.0,0.13289817575287952,0.8632031679153442,0.03134765848517418,0.19470404984423675,0.02524414099752903,1875.0,9630.0,40477.0,307200.0,balloon,110,1548266473.58608
1.0,1.0,0.8670671039055774,1.0076657110482874,1.0080429756457434,0.8800740554526701,1.0153313036706357,1.0160858140627607,0.8924891324355004,1.0383283183895589,1.040214603771265,0.9259349432163732,1.0766566367791177,1.08042920754253,0.967993530143577,1.1149849551686764,1.1206438113137949,0.9923513074238264,1.1533132735582352,1.1608584150850598,1.0,0.13293289609442258,0.8605241179466248,0.023577474057674408,0.2743338395692393,0.017109375447034836,1987.0,7243.0,40469.0,307200.0,balloon,111,1548266473.61943
1.0,1.0,0.864442007381237,1.007840780032742,1.0082895088137962,0.8777068345154883,1.0156815600654838,1.0165789489586492,0.8903699641152746,1.0392039001637097,1.0414474754000378,0.9244887133873447,1.0784078003274193,1.0828949508000756,0.9673889809792362,1.117611700491129,1.1243424262001134,0.9922143850238619,1.1568156006548385,1.1657899016001512,1.0,0.13555799261876306,0.8634928464889526,0.011653645895421505,0.7558659217877095,0.0028450521640479565,2706.0,3580.0,41303.0,307200.0,balloon,112,1548266473.65280
1.0,1.0,0.861441769638491,1.0080421332154816,1.0083701235756488,0.8750012367725426,1.016084504547065,1.0167400410819794,0.8879481207664672,1.0402111423096119,1.0418502057396075,0.9228367015157584,1.0804222846192237,1.083700411479215,0.9666994938032811,1.1206334269288356,1.1255506172188225,0.9920586085511952,1.1608445692384475,1.16740082295843,1.0,0.13855823036150905,0.8644238710403442,0.09331706166267395,0.7955488889664074,0.019078776240348816,22806.0,28667.0,42235.0,307200.0,balloon,113,1548266473.68617
1.0,1.0,0.8575792713571966,1.0083037437948152,1.0087000965336648,0.8715188073949084,1.0166072481920696,1.0173999850206383,0.8848304172696035,1.0415182401789544,1.0435000665749412,0.9207113217353391,1.083036480357909,1.0870001331498824,0.9658141540040784,1.1245547205368633,1.1305001997248236,0.9918591869779984,1.1660729607158178,1.1740002662997648,1.0,0.14242072864280342,0.8610482215881348,0.10350912064313889,0.8064029184225423,0.020039062947034836,25642.0,31798.0,43383.0,307200.0,balloon,114,1548266473.71952
1.0,1.0,0.8558245729303547,1.008423284058761,1.0088296019294485,0.8699366159540294,1.0168463282062699,1.017659065440017,0.8834142084162839,1.042115940471301,1.0441478712283623,0.9197463121582607,1.0842318809426017,1.0882957424567248,0.9654128150548101,1.1263478214139027,1.132443613685087,0.9917690114149957,1.1684637618852034,1.1765914849134493,1.0,0.1441754270696452,0.8646875023841858,0.023066407069563866,0.3989556872706746,0.013863932341337204,2827.0,7086.0,43967.0,307200.0,balloon,115,1548266473.75291
1.0,1.0,0.8579261902180519,1.0082801436432776,1.008706154956155,0.8718315230245113,1.016560047944917,1.0174123792873793,0.8851102616565929,1.0414003592039305,1.0435309135309134,0.9209021518292855,1.0828007184078612,1.087061827061827,0.9658935661663897,1.1242010776117917,1.1305927405927405,0.991877046566044,1.1656014368157221,1.1741236541236542,1.0,0.14207380978194806,0.8608137965202332,0.02678059972822666,0.3274583687857056,0.018011068925261497,2694.0,8227.0,43327.0,307200.0,balloon,116,1548266473.78628
1.0,1.0,0.8547680217621278,1.0084954511561404,1.0090741738305857,0.8689838721252467,1.0169907822012791,1.0181483476611715,0.8825615847180447,1.0424770155586986,1.0453708691529287,0.9191654152200417,1.0849540311173975,1.0907417383058575,0.9651714195923933,1.1274310466760962,1.1361126074587862,0.9917148412031529,1.1699080622347948,1.1814834766117148,1.0,0.14523197823787215,0.8638867139816284,0.027014974504709244,0.34956018797445476,0.017571615055203438,2901.0,8299.0,44342.0,307200.0,balloon,117,1548266473.81965
1.0,1.0,0.8534404250352607,1.008586421596009,1.0090770206645165,0.8677868118654397,1.017172843192018,1.018154041329033,0.8814903378519169,1.0429319875955854,1.0453851033225827,0.918435668796205,1.0858639751911705,1.0907702066451652,0.9648683766755913,1.1287959627867559,1.136155309967748,0.9916469097868857,1.171727950382341,1.1815404132903307,1.0,0.14655957496473931,0.8610091209411621,0.010439453646540642,0.8752728406610539,0.0013020833721384406,2807.0,3207.0,44769.0,307200.0,balloon,118,1548266473.85302
1.0,1.0,0.8533519826926973,1.0085924216081248,1.0090749637499055,0.8677069098878026,1.0171848432162498,1.018149927499811,0.8814186872805658,1.0429623473905119,1.045374888247408,0.9183870611225458,1.0859246947810235,1.090749776494816,0.964848199536106,1.1288870421715353,1.136124664742224,0.9916423896741813,1.1718493895620472,1.181499552989632,1.0,0.14664801730730267,0.8646907806396484,0.019934896379709244,0.005062050947093403,0.019833985716104507,31.0,6124.0,44927.0,307200.0,balloon,119,1548266473.88639
1.0,1.0,0.8575781426047426,1.0083037247756033,1.0088824552968887,0.8715177007556432,1.0166074495512065,1.0177647727573462,0.8848294801300648,1.0415186238780165,1.044412000811581,0.9207107008622804,1.083037247756033,1.0888240016231618,0.9658138956591673,1.1245558716340496,1.1332360024347428,0.991859128885904,1.166074495512066,1.1776480032463237,1.0,0.1424218573952574,0.8691211342811584,0.0995800793170929,0.2551730901245464,0.07416992634534836,7806.0,30591.0,43630.0,307200.0,balloon,120,1548266473.91976
1.0,1.0,0.8513671234673136,1.0087290586828608,1.0090999914155625,0.8659173166167955,1.0174581173657213,1.0181998434733748,0.8798170945079058,1.0436453535835861,1.0454997480411874,0.9172964137663139,1.0872907071671725,1.090999496082375,0.9643957413257477,1.1309360607507586,1.1364992441235624,0.991541124130278,1.1745814143343447,1.1819989921647498,1.0,0.1486328765326864,0.8628092408180237,0.03241211175918579,0.30290248066686754,0.022594401612877846,3016.0,9957.0,45472.0,307200.0,balloon,121,1548266473.95313
1.0,1.0,0.846190918002367,1.0090883203025114,1.0096031016785818,0.8612503744041548,1.0181766406050228,1.0192062033571636,0.8756406658706384,1.045441601512557,1.0480155083929092,0.9144542256239019,1.0908832030251137,1.0960310167858183,0.9632191119582625,1.1363248045376706,1.1440465251787275,0.9912786360518029,1.1817664060502275,1.1920620335716368,1.0,0.15380908199763296,0.8657389283180237,0.023548178374767303,0.08791816422449544,0.021477865055203438,636.0,7234.0,47000.0,307200.0,balloon,122,1548266473.98650
1.0,1.0,0.849964303726167,1.0088259516837481,1.00944819437116,0.8646524428870388,1.0176519033674964,1.0188964586109446,0.8786850623915718,1.044129999229406,1.0472412513302987,0.9165258493964218,1.0882599984588117,1.0944825026605973,0.9640763850323802,1.1323899976882177,1.1417237539908958,0.991469758019904,1.1765199969176234,1.1889650053211944,1.0,0.15003569627383298,0.8655371069908142,0.03969075530767441,0.2475190683178873,0.02986653707921505,3018.0,12193.0,45856.0,307200.0,balloon,123,1548266474.01987
1.0,1.0,0.8471980131842785,1.0090180556898385,1.0096660670467748,0.8621583147727769,1.018036111379677,1.0193321340935497,0.8764531214673188,1.045090399303877,1.0483303352338742,0.9150069747774886,1.090180798607754,1.0966606704677484,0.963447662776947,1.135271197911631,1.1449910057016226,0.9913295249807546,1.1803615972155082,1.1933213409354968,1.0,0.15280198681572152,0.8659310340881348,0.08691731840372086,0.12396539455451107,0.0761425793170929,3310.0,26701.0,46658.0,307200.0,balloon,124,1548266474.05322
1.0,1.0,0.8438974674916108,1.0092489039558554,1.0099034371685809,0.8591825639056969,1.0184978079117106,1.0198068038224608,0.8737904299137178,1.0462445197792767,1.0495171153282037,0.9131958791845245,1.0924890395585534,1.0990342306564072,0.9626993189552568,1.13873355933783,1.1485513459846108,0.9911630752376379,1.1849780791171067,1.1980684613128145,1.0,0.15610253250838926,0.864173173904419,0.10691732168197632,0.1348759324098036,0.09249674528837204,4430.0,32845.0,47673.0,307200.0,balloon,125,1548266474.08658
1.0,1.0,0.8393664936043369,1.0095686859502198,1.0103951537331288,0.8550975169885444,1.0191374938535627,1.0207902363882837,0.8701353743989476,1.0478436736573449,1.0519756265096962,0.9107116236374604,1.0956873473146898,1.1039512530193925,0.9616752215922163,1.1435310209720346,1.1559268795290885,0.9909361171227754,1.1913746946293795,1.2079025060387847,1.0,0.16063350639566307,0.8643620014190674,0.05345703288912773,0.26659359395932286,0.039205729961395264,4378.0,16422.0,49082.0,307200.0,balloon,126,1548266474.11995
1.0,1.0,0.8370628797929668,1.0097326201638972,1.0104785421722955,0.8530206517457274,1.0194653014761708,1.0209570131960604,0.8682772176474239,1.0486633454129912,1.052392639712947,0.9094494925390177,1.0973266908259824,1.1047852794258939,0.961155998986771,1.1459900362389737,1.157177919138841,0.9908214163110858,1.1946533816519649,1.209570558851788,1.0,0.16293712020703324,0.864697277545929,0.10524740070104599,0.1591921316342942,0.08849284052848816,5147.0,32332.0,49800.0,307200.0,balloon,127,1548266474.15332
1.0,1.0,0.8393486131817363,1.0095700037085473,1.0102617111181789,0.8550814565151637,1.0191400074170944,1.020523422236358,0.8701209758405326,1.0478500185427362,1.0513085555908945,0.9107018247501115,1.0957000370854721,1.1026171111817893,0.961671187675865,1.1435500556282083,1.1539256667726838,0.9909352250365534,1.1914000741709445,1.2052342223635786,1.0,0.16065138681826374,0.863476574420929,0.061975911259651184,0.27743053731813644,0.04478190094232559,5282.0,19039.0,49060.0,307200.0,balloon,128,1548266474.18669
1.0,1.0,0.8334688337999357,1.0099901963869211,1.0107997009390857,0.8497805678244783,1.0199803927738424,1.0215994018781713,0.8653785344530939,1.0499512277624163,1.0539985764470874,0.907481571288659,1.0999024555248325,1.107997152894175,0.9603478805022773,1.1498536832872488,1.1619957293412624,0.9906433935654598,1.1998049110496651,1.2159943057883498,1.0,0.16653116620006425,0.8619824647903442,0.03823893144726753,0.34621605516302034,0.02500000037252903,4067.0,11747.0,50834.0,307200.0,balloon,129,1548266474.22006
1.0,1.0,0.833458487054752,1.0099910514924788,1.01073900979413,0.8497714134263273,1.019981980570354,1.0214780915023955,0.8653703065590317,1.0499549514258852,1.0536951208847856,0.9074759080974767,1.0999099028517707,1.107390241769571,0.9603455575119967,1.149864854277656,1.1610853626543565,0.9906428827057439,1.1998198057035412,1.214780483539142,1.0,0.16654151294524797,0.8591764569282532,0.05858724191784859,0.20824536059562174,0.04638671875,3748.0,17998.0,51010.0,307200.0,balloon,130,1548266474.25343
1.0,1.0,0.8299105858976705,1.010247441877407,1.0109113640034146,0.8465728616797612,1.020494945283643,1.0218225838082273,0.8625094460898832,1.051237270915864,1.0545566758184712,0.9055347400959007,1.102474541831728,1.1091133516369425,0.9595501846233669,1.153711812747592,1.1636700274554137,0.990468266629822,1.204949083663456,1.2182267032738852,1.0,0.17008941410232947,0.8594010472297668,0.22118815779685974,0.5236132982089509,0.10537109524011612,35579.0,67949.0,52065.0,307200.0,balloon,131,1548266474.28679
1.0,1.0,0.8234851729899584,1.0107175721875448,1.011534561715895,0.840780694398677,1.0214350823327139,1.0230691234317901,0.8573287396378644,1.0535877368529725,1.0576728813164815,0.9020230012139986,1.107175473705945,1.1153457626329633,0.9581157741221237,1.1607632105589174,1.1730186439494448,0.9901548738750283,1.2143509474118899,1.2306915252659265,1.0,0.17651482701004162,0.860582709312439,0.11644206196069717,0.1308322384054122,0.1012076884508133,4680.0,35771.0,53991.0,307200.0,balloon,132,1548266474.32017
1.0,1.0,0.8227632754147596,1.0107708337475396,1.0116631508047504,0.8401299127871281,1.021541605364137,1.0233263016095009,0.8567467473916617,1.053854106606756,1.058315754023752,0.9016287661495079,1.1077082132135116,1.116631508047504,0.9579551089011944,1.1615623198202676,1.1749472620712558,0.9901198943099393,1.2154164264270235,1.2332630160950078,1.0,0.17723672458524042,0.8582780361175537,0.2308235764503479,0.5201455386481265,0.11076172441244125,36883.0,70909.0,54185.0,307200.0,balloon,133,1548266474.35354
1.0,1.0,0.8200237754497195,1.0109738168929712,1.0117762950169182,0.8376604443912179,1.0219476961861023,1.0235525163997776,0.8545385587968407,1.0548692092651757,1.0588813278164733,0.9001332757385001,1.1097384185303514,1.1177626556329465,0.9573463176833903,1.164607627795527,1.1766439834494198,0.9899875768793847,1.219476837060703,1.2355253112658933,1.0,0.17997622455028048,0.8534375429153442,0.1710546910762787,0.6992654335084113,0.05144205689430237,36745.0,52548.0,54995.0,307200.0,balloon,134,1548266474.38691
1.0,1.0,0.8132283103527331,1.0114833238019678,1.0123151492999862,0.83153525240259,1.022966710531085,1.0246302985999725,0.8490615695905531,1.0574167448641378,1.0615758943568343,0.8964276217772591,1.1148334897282755,1.1231517887136686,0.9558424598072578,1.1722502345924133,1.184727683070503,0.9896622759425778,1.2296669794565511,1.2463035774273372,1.0,0.1867716896472669,0.8574544191360474,0.23232096433639526,0.5265591503313763,0.10999023914337158,37580.0,71369.0,57083.0,307200.0,balloon,135,1548266474.42028
1.0,1.0,0.8103216258427003,1.0117038817347244,1.0126773112187797,0.8289154146555349,1.0234077634694487,1.0253546224375591,0.8467192628048716,1.0585194718085063,1.0633866308267728,0.8948443281303885,1.1170389436170127,1.1267732616535455,0.9552019638728919,1.175558415425519,1.1901598924803183,0.9895244100892084,1.2340778872340255,1.253546523307091,1.0,0.18967837415729968,0.8531543016433716,0.17634440958499908,0.7080279844202831,0.05148763209581375,38356.0,54173.0,58038.0,307200.0,balloon,136,1548266474.45365
1.0,1.0,0.803870083721784,1.0121991562919255,1.013473441402556,0.8231007320524996,1.024398185150901,1.0269468070273284,0.8415213767432662,1.0609955265937274,1.0673670554572128,0.8913339577115633,1.1219910531874548,1.1347341109144258,0.9537863470292186,1.1829865797811823,1.2021011663716386,0.9892211666228927,1.2439821063749097,1.2694682218288513,1.0,0.19612991627821594,0.8520768284797668,0.1743457019329071,0.7291958401015702,0.04721354320645332,39055.0,53559.0,59966.0,307200.0,balloon,137,1548266474.48702
1.0,1.0,0.800585692829362,1.0124542250203785,1.0137516303420366,0.820140476387757,1.0249085140438048,1.0275033368682807,0.8388756726623325,1.0622713811140831,1.0687583802628051,0.8895489372719152,1.1245427622281663,1.13751676052561,0.9530688883471808,1.1868141433422494,1.2062751407884151,0.9890682587144584,1.2490855244563326,1.2750335210512203,1.0,0.19941430717063796,0.8512467741966248,0.1833268254995346,0.7011790191413048,0.05478190258145332,39489.0,56318.0,60978.0,307200.0,balloon,138,1548266474.52038
1.0,1.0,0.803616638900185,1.012218696182695,1.0134453761171196,0.8228721427385777,1.0244374561299696,1.0268907522342392,0.8413172506810475,1.0610936084426343,1.0672268805855982,0.8911961641179624,1.1221872168852687,1.1344537611711965,0.9537309056577847,1.183280825327903,1.2016806417567947,0.9892093318539916,1.2443744337705374,1.268907522342393,1.0,0.19638336109981502,0.8531998991966248,0.18372395634651184,0.6929836995038979,0.05640625208616257,39112.0,56440.0,60156.0,307200.0,balloon,139,1548266474.55375
1.0,1.0,0.799517878666131,1.012537662908036,1.0140776597780798,0.8191781629880451,1.0250753896515097,1.0281551661947224,0.8380156460026279,1.0626884422110552,1.0703879921675248,0.8889688984480166,1.1253768844221106,1.1407759843350493,0.9528361010220594,1.1880653266331658,1.2111639765025741,0.9890187602473259,1.2507537688442212,1.2815519686700987,1.0,0.20048212133386903,0.8500586152076721,0.14986002445220947,0.8629146121597845,0.020543619990348816,39726.0,46037.0,61442.0,307200.0,balloon,140,1548266474.58711
1.0,1.0,0.799030369557263,1.0125757676424891,1.0143069810403023,0.8187387894032054,1.025151663055033,1.0286139620806045,0.8376229225774756,1.0628792215226102,1.0715349052015113,0.8887041322565582,1.1257584430452203,1.1430698104030226,0.9527298995094567,1.1886376645678305,1.2146047156045339,0.9889961968876827,1.2515168860904407,1.2861396208060452,1.0,0.2009696304427369,0.8521386981010437,0.23063476383686066,0.5635488560500205,0.10066080838441849,39928.0,70851.0,61591.0,307200.0,balloon,141,1548266474.62048
1.0,1.0,0.7915509380568074,1.0131671028675466,1.0148196893633104,0.8119984374544571,1.0263342703893739,1.029639378726621,0.8315997439538636,1.0658356436462946,1.074098524519238,0.8846460038036441,1.1316712872925891,1.1481970490384759,0.95110665908346,1.1975069309388835,1.222295573557714,0.9886527970505198,1.263342574585178,1.2963940980769517,1.0,0.20844906194319254,0.8485937714576721,0.13761718571186066,0.927642161036995,0.009957682341337204,39217.0,42276.0,63857.0,307200.0,balloon,142,1548266474.65385
1.0,1.0,0.7871332413123805,1.013521647131349,1.0152696883617898,0.808017546234185,1.027043294262698,1.0305393767235793,0.8280429539626813,1.067608235656745,1.0763485987833854,0.8822526213688291,1.1352164713134898,1.1526971975667706,0.9501533541101166,1.2028247069702347,1.229045796350156,0.9884524273597551,1.2704329426269796,1.3053943951335414,1.0,0.21286675868761948,0.8459440469741821,0.14551107585430145,0.8971387664705488,0.014967448078095913,40103.0,44701.0,65139.0,307200.0,balloon,143,1548266474.68722
1.0,1.0,0.7903497937668107,1.0132630241581138,1.0150732119461647,0.8109158564283855,1.026526177853128,1.0301462688085596,0.8306324497059867,1.0663156389381705,1.075365749563284,0.8839949954923191,1.132631277876341,1.1507314991265682,0.9508470572461176,1.1989469168145115,1.2260972486898523,0.9885981363280335,1.265262555752682,1.3014629982531365,1.0,0.20965020623318928,0.8536784052848816,0.14334310591220856,0.9372544566821847,0.008994140662252903,41272.0,44035.0,64246.0,307200.0,balloon,144,1548266474.72060
1.0,1.0,0.7929079641955474,1.0130590727332123,1.0148505240353212,0.8132214653570695,1.0261180162428825,1.0297009701633932,0.8326923321643505,1.065295105218977,1.0742524643621079,0.8853817328139774,1.1305902104379542,1.1485049287242157,0.951400312742007,1.1958853156569311,1.2227573930863238,0.9887147141046403,1.261180420875908,1.2970098574484317,1.0,0.2070920358044526,0.8467676043510437,0.14209961891174316,0.9372093555998442,0.008922526612877846,40912.0,43653.0,63345.0,307200.0,balloon,145,1548266474.75397
1.0,1.0,0.7897599129340187,1.0133103797510388,1.0149271053052493,0.810384493120028,1.0266206946467928,1.029854054412044,0.8301574718746012,1.0665518987551936,1.0746353703277918,0.8836753574832624,1.1331037975103873,1.1492707406555838,0.9507196772816776,1.1996556962655809,1.2239061109833755,0.9885713420531899,1.2662075950207745,1.2985414813111673,1.0,0.21024008706598132,0.8456836342811584,0.1467871069908142,0.8955935511054931,0.015325521118938923,40385.0,45093.0,64351.0,307200.0,balloon,146,1548266474.78734
